Latitude (generated),Longitude (generated),start_year,Start_month,Gis Acres,Cause
37.81035118,-118.7233863,2005,7,34,7
37.81846155,-120.6430867,2005,9,137,10
37.83081331,-121.6429137,2005,6,348,10
37.87720197,-118.9700265,2005,5,194,Prescribed Burn
37.87990516,-118.9634173,2005,7,184,Prescribed Burn
37.89982166,-119.6765015,2005,9,84,1
37.90235182,-121.8433551,2005,7,311,14
37.93982332,-120.8504037,2005,6,63,10
37.94421555,-122.703477,2005,9,30,Prescribed Burn
37.95035943,-122.7104022,2005,9,30,Prescribed Burn
37.95246166,-121.7927701,2005,7,163,7
37.9655876,-122.7177324,2005,9,80,Prescribed Burn
37.96924789,-118.9281548,2005,7,45,1
37.97825246,-119.777271,2005,9,1057,1
37.98184765,-119.9605165,2005,5,9,Prescribed Burn
37.98778065,-121.848373,2005,7,78,7
37.9937112,-119.9449018,2005,5,11,Prescribed Burn
37.99878748,-119.9300467,2005,5,2,Prescribed Burn
38.00602499,-119.9433212,2005,5,11,Prescribed Burn
38.00726129,-120.481351,2005,7,76,11
38.01269943,-122.2100996,2005,6,110,6
38.01551612,-120.8416992,2005,11,146,11
38.01912606,-120.5062685,2005,9,12,2
38.02500341,-119.7710863,2005,9,477,1
38.03027241,-122.8777893,2005,9,22,Prescribed Burn
38.03106141,-122.9589592,2005,11,54,Prescribed Burn
38.0328409,-122.8760645,2005,10,26,Prescribed Burn
38.03605278,-120.1190396,2005,6,40,Prescribed Burn
38.03660639,-120.1256567,2005,6,25,Prescribed Burn
38.03777511,-120.1331658,2005,6,110,Prescribed Burn
38.04262538,-120.0961465,2005,6,126,Prescribed Burn
38.04336861,-120.1386771,2005,6,110,Prescribed Burn
38.05051847,-120.1072305,2005,6,568,Prescribed Burn
38.10562054,-120.8177133,2005,10,159,Prescribed Burn
38.11058985,-121.0341526,2005,8,387,2
38.12797888,-120.9750905,2005,6,71,2
38.20929742,-120.3890564,2005,9,231,Prescribed Burn
38.21753365,-120.1050007,2005,5,30,Prescribed Burn
38.21811487,-120.1259542,2005,5,75,Prescribed Burn
38.22641303,-120.0811182,2005,5,63,Prescribed Burn
38.22724652,-120.0980082,2005,5,38,Prescribed Burn
38.22836842,-120.8705414,2005,6,61,11
38.23057725,-120.8736568,2005,6,59,11
38.23180417,-120.1257983,2005,7,116,Prescribed Burn
38.23431781,-120.0800492,2005,5,26,Prescribed Burn
38.23601624,-120.1196448,2005,5,30,Prescribed Burn
38.23769633,-120.0824673,2005,7,182,Prescribed Burn
38.23829894,-120.1110677,2005,5,31,Prescribed Burn
38.23871285,-120.1017745,2005,5,104,Prescribed Burn
38.23872742,-120.1073445,2005,5,24,Prescribed Burn
38.25392712,-120.0663401,2005,7,144,Prescribed Burn
38.26084708,-120.0698295,2005,7,130,Prescribed Burn
38.26572326,-120.075098,2005,7,94,Prescribed Burn
38.28131061,-120.344497,2005,9,267,Prescribed Burn
38.3119618,-122.1098906,2005,10,194,9
38.34570499,-120.7825884,2005,7,21,10
38.36659017,-121.0882651,2005,9,104,10
38.3911602,-120.0310499,2005,9,43,1
38.50640143,-122.1552319,2005,9,261,4
38.50827661,-122.0928139,2005,7,53,4
38.5225024,-122.0631447,2005,9,227,14
38.55396404,-122.0326812,2005,6,38,Prescribed Burn
38.55792293,-120.8396839,2005,8,19,14
38.57210008,-120.3753028,2005,10,11,Prescribed Burn
38.57965208,-120.5994334,2005,12,79,Prescribed Burn
38.58068976,-120.6560394,2005,9,24,7
38.58627716,-120.3958098,2005,11,26,5
38.58755351,-120.8386208,2005,8,6,7
38.59063661,-120.4564165,2005,11,793,Prescribed Burn
38.62824701,-122.0574953,2005,10,163,Prescribed Burn
38.63370502,-122.1439758,2005,10,736,Prescribed Burn
38.66135674,-122.1588746,2005,10,353,Prescribed Burn
38.72995698,-120.6704347,2005,9,13,1
38.81081352,-123.4449873,2005,8,99,14
38.84481842,-122.5665294,2005,8,154,2
38.91588933,-122.3070214,2005,10,392,9
38.92211159,-121.0384126,2005,6,53,Prescribed Burn
38.93041907,-122.3735617,2005,7,62,9
38.96714679,-122.3864909,2005,6,127,Prescribed Burn
38.984224,-122.3906725,2005,6,80,Prescribed Burn
39.0085907,-122.3601458,2005,6,92,Prescribed Burn
39.01814833,-121.2150785,2005,9,110,10
39.07044926,-120.748186,2005,3,106,Prescribed Burn
39.07044926,-120.748186,2005,3,106,Prescribed Burn
39.07195789,-120.7414967,2005,3,105,Prescribed Burn
39.07195789,-120.7414967,2005,3,105,Prescribed Burn
39.07705142,-123.072192,2005,11,50,Prescribed Burn
39.08747088,-120.7449599,2005,3,72,Prescribed Burn
39.09251455,-120.745509,2005,9,708,Prescribed Burn
39.11354863,-120.7370827,2005,9,340,Prescribed Burn
39.16280779,-122.8588546,2005,9,772,14
39.19714293,-120.1655545,2005,9,54,Prescribed Burn
39.19767362,-120.1669942,2005,9,75,Prescribed Burn
39.20060696,-120.6695932,2005,9,30,4
39.22227809,-120.203591,2005,11,21,Prescribed Burn
39.23175026,-122.6506818,2005,9,104,Prescribed Burn
39.23175026,-122.6506818,2005,9,104,Prescribed Burn
39.23795741,-122.651902,2005,9,176,Prescribed Burn
39.23795741,-122.651902,2005,9,176,Prescribed Burn
39.24145331,-120.0760147,2005,10,8,Prescribed Burn
39.24334081,-122.6584463,2005,9,135,Prescribed Burn
39.24334081,-122.6584463,2005,9,135,Prescribed Burn
39.24722985,-122.6543898,2005,9,10,Prescribed Burn
39.25018306,-122.66297,2005,9,210,Prescribed Burn
39.25018306,-122.66297,2005,9,210,Prescribed Burn
39.2563312,-120.0842029,2005,10,25,Prescribed Burn
39.25679857,-122.6703375,2005,9,199,Prescribed Burn
39.25679857,-122.6703375,2005,9,199,Prescribed Burn
39.26092019,-122.6769413,2005,9,12,Prescribed Burn
39.26216991,-122.6810441,2005,9,77,Prescribed Burn
39.26556531,-122.9360145,2005,9,86,Prescribed Burn
39.27851248,-122.9307,2005,9,15,Prescribed Burn
39.27851248,-122.9307,2005,9,15,Prescribed Burn
39.28536954,-120.198243,2005,1,149,Prescribed Burn
39.28536954,-120.198243,2005,1,149,Prescribed Burn
39.29514817,-120.7208499,2005,11,8,5
39.30153932,-120.8696807,2005,10,231,Prescribed Burn
39.30154286,-120.8695388,2005,9,231,Prescribed Burn
39.30154286,-120.8695388,2005,9,231,Prescribed Burn
39.31724656,-122.952191,2005,12,90,Prescribed Burn
39.31898406,-122.6635177,2005,9,110,Prescribed Burn
39.31898406,-122.6635177,2005,9,110,Prescribed Burn
39.32240774,-122.9377251,2005,9,67,Prescribed Burn
39.32431639,-122.6548676,2005,9,170,Prescribed Burn
39.32431639,-122.6548676,2005,9,170,Prescribed Burn
39.32643318,-122.9370774,2005,9,9,Prescribed Burn
39.32649736,-122.6416082,2005,9,6,Prescribed Burn
39.32681961,-121.3643022,2005,10,21,2
39.32750962,-122.6886315,2005,9,58,Prescribed Burn
39.32827905,-122.6797626,2005,9,20,Prescribed Burn
39.32875087,-122.6694645,2005,9,41,Prescribed Burn
39.33023354,-122.6949838,2005,9,21,Prescribed Burn
39.33023354,-122.6949838,2005,9,21,Prescribed Burn
39.3307969,-122.6499139,2005,9,123,Prescribed Burn
39.3307969,-122.6499139,2005,9,123,Prescribed Burn
39.33100784,-122.9347486,2005,9,32,Prescribed Burn
39.33340482,-122.6689647,2005,9,3,Prescribed Burn
39.33369117,-122.6664479,2005,9,6,Prescribed Burn
39.3345213,-122.9551528,2005,9,129,Prescribed Burn
39.3345213,-122.9551528,2005,9,129,Prescribed Burn
39.33514616,-121.1341453,2005,10,131,Prescribed Burn
39.33585087,-122.6468028,2005,9,32,Prescribed Burn
39.33601994,-122.6592787,2005,9,10,Prescribed Burn
39.33673135,-122.6564385,2005,9,12,Prescribed Burn
39.33673135,-122.6564385,2005,9,12,Prescribed Burn
39.33692517,-122.9638315,2005,9,131,Prescribed Burn
39.33692517,-122.9638315,2005,9,131,Prescribed Burn
39.33734116,-122.6630416,2005,9,37,Prescribed Burn
39.33751188,-122.6816763,2005,9,144,Prescribed Burn
39.33751188,-122.6816763,2005,9,144,Prescribed Burn
39.33849049,-122.6694861,2005,9,1,Prescribed Burn
39.3396514,-122.6564723,2005,9,5,Prescribed Burn
39.34008707,-122.6799093,2005,9,4,Prescribed Burn
39.34047575,-122.6547655,2005,9,53,Prescribed Burn
39.34051165,-122.6611628,2005,9,4,Prescribed Burn
39.34056187,-122.6728201,2005,9,4,Prescribed Burn
39.34126134,-122.669194,2005,9,1,Prescribed Burn
39.34169225,-122.6618899,2005,9,4,Prescribed Burn
39.34233942,-122.6676793,2005,9,1,Prescribed Burn
39.342587,-122.6658926,2005,9,1,Prescribed Burn
39.34308502,-122.6582141,2005,9,5,Prescribed Burn
39.34319266,-122.6688742,2005,9,10,Prescribed Burn
39.34369714,-122.6645683,2005,9,4,Prescribed Burn
39.34447291,-122.6657983,2005,9,1,Prescribed Burn
39.34540258,-122.6762142,2005,9,15,Prescribed Burn
39.34540258,-122.6762142,2005,9,15,Prescribed Burn
39.3459014,-122.6665135,2005,9,1,Prescribed Burn
39.3459014,-122.6665135,2005,9,1,Prescribed Burn
39.34656209,-122.669081,2005,9,1,Prescribed Burn
39.34680193,-122.6646038,2005,9,1,Prescribed Burn
39.34680193,-122.6646038,2005,9,1,Prescribed Burn
39.34726192,-122.6736701,2005,9,1,Prescribed Burn
39.34726192,-122.6736701,2005,9,1,Prescribed Burn
39.34741801,-122.6750925,2005,9,2,Prescribed Burn
39.37540612,-122.843063,2005,8,1720,2
39.41937848,-120.2013386,2005,11,68,Prescribed Burn
39.42172323,-120.155394,2005,10,162,Prescribed Burn
39.4260675,-120.169662,2005,7,104,Prescribed Burn
39.4522719,-120.1301319,2005,7,46,Prescribed Burn
39.45438595,-120.1228194,2005,10,34,Prescribed Burn
39.48237991,-120.2100677,2005,11,67,Prescribed Burn
39.48526297,-120.2176368,2005,9,405,Prescribed Burn
39.48974511,-121.0816817,2005,9,26,Prescribed Burn
39.48974511,-121.0816817,2005,9,26,Prescribed Burn
39.49270094,-120.2291067,2005,11,27,Prescribed Burn
39.49928494,-120.225155,2005,11,52,Prescribed Burn
39.50539541,-120.2227627,2005,11,152,Prescribed Burn
39.51203579,-121.1000439,2005,10,277,Prescribed Burn
39.51219067,-121.1004171,2005,9,257,Prescribed Burn
39.52082484,-120.2553645,2005,11,165,Prescribed Burn
39.55288117,-122.7464334,2005,9,217,Prescribed Burn
39.55288117,-122.7464334,2005,9,217,Prescribed Burn
39.56102379,-122.7364204,2005,9,14,Prescribed Burn
39.56102379,-122.7364204,2005,9,14,Prescribed Burn
39.57840641,-122.6626701,2005,9,66,Prescribed Burn
39.5787214,-122.6565071,2005,9,80,Prescribed Burn
39.57940093,-122.6473821,2005,9,3,Prescribed Burn
39.58326657,-122.6421567,2005,9,9,Prescribed Burn
39.60208901,-122.2754139,2005,8,325,4
39.60607758,-122.6563269,2005,9,66,Prescribed Burn
39.60898617,-122.640664,2005,9,9,Prescribed Burn
39.61841788,-123.4569476,2005,9,226,10
39.63079749,-120.324162,2005,8,2266,9
39.66143521,-122.7012671,2005,10,64,Prescribed Burn
39.66316735,-122.6301136,2005,1,43,Prescribed Burn
39.66459358,-122.6587199,2005,1,41,Prescribed Burn
39.66528073,-122.6225142,2005,1,99,Prescribed Burn
39.66687853,-122.643755,2005,1,10,Prescribed Burn
39.66965176,-122.6830561,2005,10,75,Prescribed Burn
39.67034756,-122.6450637,2005,1,13,Prescribed Burn
39.67034756,-122.6450637,2005,1,13,Prescribed Burn
39.67208281,-121.3394696,2005,6,6,Prescribed Burn
39.6734504,-122.6546879,2005,1,5,Prescribed Burn
39.67390716,-122.6434276,2005,1,3,Prescribed Burn
39.67558213,-121.345327,2005,6,12,Prescribed Burn
39.67558213,-121.345327,2005,6,12,Prescribed Burn
39.67615451,-122.6531551,2005,1,12,Prescribed Burn
39.67783685,-122.6457097,2005,1,7,Prescribed Burn
39.67840167,-122.6414042,2005,1,12,Prescribed Burn
39.67840167,-122.6414042,2005,1,12,Prescribed Burn
39.67906658,-122.6501497,2005,1,11,Prescribed Burn
39.67906658,-122.6501497,2005,1,11,Prescribed Burn
39.68667362,-121.3597243,2005,6,43,Prescribed Burn
39.68858922,-122.6823519,2005,1,47,Prescribed Burn
39.6923605,-121.3447976,2005,6,46,Prescribed Burn
39.69770849,-122.6231196,2005,1,29,Prescribed Burn
39.7055302,-122.6329239,2005,1,104,Prescribed Burn
39.7055302,-122.6329239,2005,1,104,Prescribed Burn
39.7081833,-122.6560377,2005,1,59,Prescribed Burn
39.79989692,-122.8025771,2005,9,293,Prescribed Burn
39.79994842,-122.7910274,2005,9,2,Prescribed Burn
39.79994842,-122.7910274,2005,9,2,Prescribed Burn
39.80013925,-122.7845266,2005,9,5,Prescribed Burn
39.80078337,-122.7897131,2005,9,4,Prescribed Burn
39.80988351,-122.8635904,2005,9,45,Prescribed Burn
39.81045498,-122.8049948,2005,9,19,Prescribed Burn
39.81045498,-122.8049948,2005,9,19,Prescribed Burn
39.81046863,-122.8115701,2005,9,14,Prescribed Burn
39.81046863,-122.8115701,2005,9,14,Prescribed Burn
39.81064447,-122.8081124,2005,9,15,Prescribed Burn
39.8132997,-122.8699138,2005,9,47,Prescribed Burn
39.81360908,-122.8622488,2005,9,7,Prescribed Burn
39.81621804,-122.8633549,2005,9,1,Prescribed Burn
39.81621804,-122.8633549,2005,9,1,Prescribed Burn
39.86748849,-120.7610158,2005,9,31,6
39.87802327,-121.0937759,2005,10,322,Prescribed Burn
39.8983087,-121.9841058,2005,6,494,Prescribed Burn
39.91703607,-123.3150597,2005,8,12,14
39.95332166,-121.0443675,2005,6,8,Prescribed Burn
39.95430844,-121.0392011,2005,4,16,Prescribed Burn
39.9545328,-121.03922,2005,6,16,Prescribed Burn
39.9545328,-121.03922,2005,6,16,Prescribed Burn
39.96467579,-121.0430537,2005,6,33,Prescribed Burn
39.96696635,-121.045896,2005,6,3,Prescribed Burn
39.96810507,-120.5005641,2005,6,374,Prescribed Burn
39.97029184,-121.0711355,2005,6,46,Prescribed Burn
39.97265865,-121.0780746,2005,6,63,Prescribed Burn
39.97479891,-121.0536183,2005,6,20,Prescribed Burn
39.97479891,-121.0536183,2005,6,20,Prescribed Burn
39.97600949,-121.0438661,2005,4,24,Prescribed Burn
39.97620929,-121.0607273,2005,6,60,Prescribed Burn
39.97687303,-121.0681531,2005,6,152,Prescribed Burn
39.97694477,-121.047333,2005,4,6,Prescribed Burn
39.97886756,-121.0490376,2005,6,121,Prescribed Burn
39.97886756,-121.0490376,2005,6,121,Prescribed Burn
39.98351061,-121.0755789,2005,6,69,Prescribed Burn
40.00440706,-120.2121987,2005,3,18,5
40.08782917,-122.0153581,2005,6,864,Prescribed Burn
40.10385889,-122.0468226,2005,6,8,Prescribed Burn
40.11224713,-120.7521935,2005,6,300,Prescribed Burn
40.11837072,-122.0653064,2005,6,277,Prescribed Burn
40.1247918,-120.7194809,2005,10,1331,Prescribed Burn
40.12681972,-124.0073593,2005,9,98,Prescribed Burn
40.13020787,-121.4493516,2005,5,431,Prescribed Burn
40.15635456,-123.1757999,2005,12,12,Prescribed Burn
40.20051349,-121.1740196,2005,9,558,Prescribed Burn
40.254497,-123.2354762,2005,12,3,Prescribed Burn
40.25679811,-123.3650965,2005,11,11,7
40.26102401,-121.7828346,2005,9,55,Prescribed Burn
40.26139276,-122.7772958,2005,7,427,4
40.30685035,-122.7349079,2005,8,2876,4
40.32195704,-124.0676628,2005,10,4,Prescribed Burn
40.32394072,-124.066679,2005,10,5,Prescribed Burn
40.34388355,-124.0819198,2005,10,2,Prescribed Burn
40.35156508,-121.3224684,2005,6,30,Prescribed Burn
40.37163018,-121.0120192,2005,5,100,Prescribed Burn
40.3903879,-121.6203089,2005,9,5,Prescribed Burn
40.44737966,-121.8548949,2005,8,1822,5
40.48637545,-121.3389883,2005,9,1527,1
40.55454221,-121.322754,2005,6,577,Prescribed Burn
40.55571178,-121.389028,2005,7,98,18
40.55827747,-121.3441095,2005,10,3317,Prescribed Burn
40.55932179,-121.3919854,2005,6,411,Prescribed Burn
40.56159138,-122.5254221,2005,3,323,Prescribed Burn
40.56937189,-122.5299071,2005,2,249,Prescribed Burn
40.57529025,-122.5195724,2005,3,123,Prescribed Burn
40.58098389,-122.7007649,2005,10,231,Prescribed Burn
40.58098389,-122.7007649,2005,10,231,Prescribed Burn
40.5835828,-121.199862,2005,10,468,Prescribed Burn
40.5930746,-122.6869139,2005,10,524,Prescribed Burn
40.60233071,-122.5724945,2005,6,282,Prescribed Burn
40.60811334,-122.5692217,2005,11,239,Prescribed Burn
40.61736664,-121.3069695,2005,6,504,Prescribed Burn
40.62260877,-123.4195646,2005,11,9,Prescribed Burn
40.62343781,-122.4283766,2005,8,32,10
40.62698101,-121.0947643,2005,10,685,Prescribed Burn
40.64454113,-122.4606817,2005,8,11,14
40.64654138,-121.3274112,2005,5,304,Prescribed Burn
40.71909252,-120.8324027,2005,6,826,Prescribed Burn
40.74172958,-121.2557277,2005,10,355,Prescribed Burn
40.74659814,-120.8885336,2005,6,928,Prescribed Burn
40.85376082,-121.4281191,2005,7,543,Prescribed Burn
40.85512067,-121.1899047,2005,4,167,Prescribed Burn
40.85512067,-121.1899047,2005,4,167,Prescribed Burn
40.86032275,-121.2223159,2005,5,816,Prescribed Burn
40.88891079,-121.3082351,2005,10,625,Prescribed Burn
40.89009273,-123.5144883,2005,10,35,Prescribed Burn
40.89030301,-123.5117024,2005,10,89,Prescribed Burn
40.90471311,-123.5941281,2005,6,80,Prescribed Burn
40.9272017,-122.5269446,2005,9,13,1
40.95272986,-121.606099,2005,9,24,9
40.96102777,-121.4460864,2005,8,38,5
40.99802898,-122.032383,2005,11,433,1
41.01829747,-121.6423032,2005,9,5,Prescribed Burn
41.0192734,-121.6428961,2005,9,10,Prescribed Burn
41.02100907,-121.6472198,2005,9,18,Prescribed Burn
41.04398953,-121.5319229,2005,8,163,14
41.10036149,-123.1424962,2005,6,220,Prescribed Burn
41.11749313,-123.5301757,2005,7,13,Prescribed Burn
41.1191122,-123.52624,2005,7,16,Prescribed Burn
41.12231464,-123.1466235,2005,10,16,Prescribed Burn
41.12743693,-123.1388781,2005,10,341,Prescribed Burn
41.1352954,-123.1437118,2005,10,48,Prescribed Burn
41.16050601,-123.0229041,2005,6,257,Prescribed Burn
41.16050601,-123.0229041,2005,6,257,Prescribed Burn
41.18638927,-123.9337377,2005,10,112,Prescribed Burn
41.18639915,-123.933711,2005,10,112,Prescribed Burn
41.19146726,-123.9414889,2005,10,160,Prescribed Burn
41.20450568,-123.9605989,2005,10,205,Prescribed Burn
41.20450568,-123.9605989,2005,10,205,Prescribed Burn
41.24695106,-123.5391642,2005,10,1,Prescribed Burn
41.25222378,-123.5387917,2005,6,21,Prescribed Burn
41.25222378,-123.5387917,2005,6,21,Prescribed Burn
41.36053329,-124.0217518,2005,10,29,Prescribed Burn
41.38249783,-123.456871,2005,9,175,7
41.44482753,-120.9573342,2005,10,39,Prescribed Burn
41.48577031,-123.2778116,2005,9,3224,1
41.48865172,-122.3318577,2005,9,212,Prescribed Burn
41.48865172,-122.3318577,2005,9,212,Prescribed Burn
41.51754359,-123.6464139,2005,10,4,Prescribed Burn
41.53200154,-121.1157389,2005,9,44,Prescribed Burn
41.53439955,-121.1227855,2005,9,148,Prescribed Burn
41.53439955,-121.1227855,2005,9,148,Prescribed Burn
41.53704966,-121.1169831,2005,9,86,Prescribed Burn
41.53927226,-121.1271686,2005,9,75,Prescribed Burn
41.54121187,-121.1193492,2005,9,104,Prescribed Burn
41.54121187,-121.1193492,2005,9,104,Prescribed Burn
41.54387758,-121.1254047,2005,9,74,Prescribed Burn
41.54797086,-121.1258638,2005,9,177,Prescribed Burn
41.58358454,-121.9430955,2005,5,274,Prescribed Burn
41.610991,-121.0344624,2005,9,617,Prescribed Burn
41.61356211,-121.1447907,2005,10,319,Prescribed Burn
41.61897959,-123.1729872,2005,11,19,Prescribed Burn
41.63221225,-121.6920893,2005,4,377,Prescribed Burn
41.63221225,-121.6920893,2005,4,377,Prescribed Burn
41.63947073,-123.0805945,2005,5,414,Prescribed Burn
41.640374,-121.725016,2005,10,484,Prescribed Burn
41.64130105,-120.7064114,2005,8,12,1
41.65211321,-121.7061082,2005,10,566,Prescribed Burn
41.65255547,-121.7053155,2005,10,683,Prescribed Burn
41.65472657,-121.6933557,2005,10,261,Prescribed Burn
41.65472657,-121.6933557,2005,10,261,Prescribed Burn
41.69426616,-121.5595565,2005,9,204,Prescribed Burn
41.7072599,-119.5003986,2005,8,10,1
41.71562723,-120.3333232,2005,10,193,Prescribed Burn
41.72567861,-120.6862797,2005,8,115,9
41.74773318,-123.3400987,2005,4,60,Prescribed Burn
41.75451441,-122.4163579,2005,9,747,18
41.75873038,-122.9939727,2005,6,355,Prescribed Burn
41.75873038,-122.9939727,2005,6,355,Prescribed Burn
41.77355025,-123.3687023,2005,7,200,Prescribed Burn
41.77355025,-123.3687023,2005,7,200,Prescribed Burn
41.77469849,-123.3045284,2005,6,50,Prescribed Burn
41.77539258,-123.3719906,2005,11,462,Prescribed Burn
41.77985107,-123.4231912,2005,11,15,Prescribed Burn
41.79574726,-120.2795388,2005,9,212,Prescribed Burn
41.81212323,-123.3812284,2005,11,7,Prescribed Burn
41.81262985,-120.2820306,2005,9,156,Prescribed Burn
41.83512722,-121.4655422,2005,3,450,Prescribed Burn
41.85723895,-123.3379936,2005,10,63,Prescribed Burn
41.8703702,-123.3597334,2005,7,21,Prescribed Burn
41.88688581,-119.7755066,2005,8,24410,1
41.92601369,-120.3055911,2005,8,204,2
32.55882787,-116.871199,2006,12,63,14
32.57891796,-116.6038388,2006,7,20,19
32.6195797,-116.14143,2006,3,7,9
32.626631,-116.4731294,2006,12,11,14
32.65004731,-116.8170856,2006,7,317,14
32.6713077,-116.8306554,2006,10,19,Prescribed Burn
32.6713077,-116.8306554,2006,10,19,Prescribed Burn
32.68672292,-116.9133895,2006,8,9,14
32.68911844,-116.8602936,2006,2,186,Prescribed Burn
32.6924218,-116.8527285,2006,1,121,Prescribed Burn
32.6924218,-116.8527285,2006,1,121,Prescribed Burn
32.71585372,-116.6272574,2006,7,16678,4
32.80318625,-116.33803,2006,5,25,5
32.82174668,-116.5447699,2006,7,123,2
32.93843126,-116.9517202,2006,8,43,10
33.08310359,-116.6068862,2006,2,31,7
33.09832725,-116.5200577,2006,7,270,1
33.10826648,-116.6984917,2006,11,309,11
33.25408149,-117.1225327,2006,6,95,7
33.26884181,-117.1716869,2006,2,3,14
33.28704172,-116.6158422,2006,10,69,9
33.34214696,-117.1376571,2006,8,8,14
33.3561184,-117.0637549,2006,6,15,9
33.41116488,-118.4500051,2006,7,1063,14
33.45567963,-117.3266813,2006,11,11,14
33.4670262,-116.739763,2006,6,35,14
33.63732043,-117.3629841,2006,11,220,9
33.63996505,-116.8468315,2006,7,283,1
33.81778002,-116.9441025,2006,8,774,7
33.81809373,-117.6855426,2006,2,10592,18
33.86198363,-116.8803588,2006,10,40177,7
33.87425024,-116.590905,2006,7,18,7
33.87634838,-116.0545995,2006,7,199,1
33.88039954,-116.0851861,2006,7,2195,1
33.88957702,-116.758606,2006,10,500,9
33.90381682,-116.8632967,2006,9,42,7
33.91324621,-117.0541479,2006,9,22,9
33.96376911,-116.9239633,2006,8,126,2
33.99407197,-119.6960588,2006,11,10,10
34.00326878,-116.0883004,2006,7,704,1
34.01052688,-117.1424336,2006,7,521,11
34.04041657,-117.112098,2006,9,49,2
34.0442068,-117.1080606,2006,7,207,7
34.05014772,-116.7162691,2006,7,24219,1
34.0679122,-116.3540818,2006,7,352,1
34.07397264,-116.335708,2006,7,991,1
34.0812934,-118.7617641,2006,2,37,10
34.08613642,-117.0115179,2006,11,81,9
34.09672124,-117.0551213,2006,8,2131,9
34.10370446,-118.4355732,2006,7,8,14
34.10511143,-118.7150663,2006,12,21,Prescribed Burn
34.1324748,-118.8591118,2006,7,168,14
34.14090357,-118.8009397,2006,7,34,2
34.14259676,-118.5212904,2006,8,64,14
34.16294881,-119.0550337,2006,12,129,14
34.16823501,-118.7341456,2006,5,11,2
34.16877429,-116.5305096,2006,7,61767,1
34.17142964,-117.1251756,2006,1,477,4
34.24363189,-117.4287347,2006,9,114,2
34.25180681,-116.7435682,2006,6,363,1
34.2570752,-118.7230995,2006,12,345,14
34.25830426,-118.191865,2006,6,35,9
34.27262775,-118.1684554,2006,9,114,4
34.28599176,-117.7543421,2006,11,213,4
34.28717754,-117.0863058,2006,7,12,1
34.31914428,-117.205118,2006,9,2506,7
34.32462624,-118.8924357,2006,12,13618,14
34.33242101,-117.4933305,2006,7,414,2
34.33856623,-117.2414141,2006,7,27,9
34.35260704,-117.4381582,2006,7,6,2
34.37302046,-118.4467868,2006,9,209,7
34.38057113,-118.4275029,2006,8,665,14
34.43908097,-117.7153081,2006,7,146,14
34.49267959,-118.0312019,2006,6,171,7
34.57488532,-120.1844549,2006,9,152,14
34.614657,-118.9663756,2006,9,161816,5
34.63309084,-118.7319072,2006,6,20,9
34.66170411,-118.3348761,2006,7,111,14
34.66358576,-118.9828654,2006,10,4847,Prescribed Burn
34.67363756,-118.9401022,2006,10,12966,Prescribed Burn
34.67458387,-118.7674919,2006,10,49,7
34.71384376,-118.3924771,2006,8,372,14
34.74373528,-120.0888436,2006,8,40,14
34.7857409,-118.67988,2006,7,193,14
34.79503699,-119.3377729,2006,6,29,1
34.81165208,-118.8208038,2006,8,4770,14
34.84092312,-118.9735076,2006,7,751,1
34.842803,-119.691693,2006,6,14923,1
34.87372719,-119.830656,2006,6,54,1
34.8766829,-118.9129287,2006,7,698,9
34.91182928,-118.9529098,2006,12,4025,10
34.91259115,-119.2957699,2006,7,2417,1
34.91942389,-120.2383432,2006,10,183,Prescribed Burn
34.91942389,-120.2383432,2006,10,183,Prescribed Burn
34.93813522,-119.9674669,2006,7,4322,1
35.00179778,-115.5259924,2006,7,985,1
35.00460964,-115.4896962,2006,7,66,1
35.01479378,-115.5064458,2006,7,37,1
35.01687656,-118.3571462,2006,5,780,2
35.05014872,-119.8944557,2006,10,926,9
35.06097002,-119.9813626,2006,8,183,2
35.2107577,-119.6762982,2006,5,932,9
35.25812826,-119.6203075,2006,12,302,11
35.28222325,-119.8360797,2006,7,1668,9
35.32236423,-115.573789,2006,7,48,1
35.39711712,-115.8017717,2006,7,54,1
35.41566676,-118.2754412,2006,8,2344,9
35.46514479,-115.7894822,2006,6,20,1
35.51113856,-118.2889633,2006,7,19,1
35.52555871,-118.6633089,2006,7,48,10
35.555051,-118.2744551,2006,7,11,1
35.62526836,-118.4841268,2006,8,49,14
35.6328737,-119.8203103,2006,8,396,2
35.64093793,-118.4608715,2006,8,15,9
35.66491608,-118.1139176,2006,6,225,1
35.68822262,-120.0818759,2006,8,1432,10
35.69873094,-118.2805067,2006,5,33,9
35.70272444,-118.2633336,2006,7,39,1
35.72529843,-115.8848554,2006,7,447,1
35.72588153,-115.7082851,2006,7,585,1
35.72588153,-115.7082851,2006,9,585,1
35.73480339,-115.9352093,2006,7,25,1
35.75860247,-119.9981405,2006,6,1090,9
35.94329832,-120.833995,2006,7,11,11
35.99174429,-117.0228537,2006,7,2035,1
36.01253908,-116.5373526,2006,7,9278,1
36.03157869,-116.6347997,2006,7,480,1
36.03837846,-121.0524117,2006,7,247,2
36.04677883,-120.6951426,2006,7,14509,1
36.06277155,-118.8961549,2006,7,1360,1
36.12444787,-120.4024611,2006,5,1926,2
36.14583509,-118.1752891,2006,7,3492,1
36.23159384,-118.6845945,2006,9,1,7
36.28016731,-118.6201709,2006,7,2098,1
36.3351256,-118.4945043,2006,7,4656,1
36.36101563,-120.7842126,2006,12,13,5
